0;2025.06.26 00:00;22.38;21.25;20.44;748;0.0;0
1;2025.06.26 00:15;21.88;20.31;20.81;745;0.0;0
2;2025.06.26 00:30;21.38;18.62;18.62;742;0.0;0
3;2025.06.26 00:45;20.81;17.5;17.5;739;0.0;0
4;2025.06.26 01:00;20.38;16.5;16.25;737;0.0;0
5;2025.06.26 01:15;19.88;15.38;15.12;735;0.0;0
6;2025.06.26 01:30;19.44;14.44;14.31;733;0.0;0
7;2025.06.26 01:45;19;13.75;13.75;732;0.0;0
8;2025.06.26 02:00;18.62;12.88;12.69;730;0.0;0
9;2025.06.26 02:15;18.19;12.31;12.38;730;0.0;0
10;2025.06.26 02:30;17.88;11.69;11.69;729;0.0;0
11;2025.06.26 02:45;17.5;10.88;10.75;727;0.0;0
12;2025.06.26 03:00;17.12;10.19;10;726;0.0;0
13;2025.06.26 03:15;16.75;9.38;9.19;725;0.0;0
14;2025.06.26 03:30;16.44;8.62;8.25;724;0.0;0
15;2025.06.26 03:45;16.12;8;7.75;723;0.0;0
16;2025.06.26 04:00;15.75;7.38;7;721;0.0;0
17;2025.06.26 04:15;15.5;6.75;6.38;721;0.0;0
18;2025.06.26 04:30;15.12;6.25;5.88;720;0.0;0
19;2025.06.26 04:45;14.88;5.69;5.25;719;0.0;0
20;2025.06.26 05:00;14.56;5.12;4.69;718;0.0;0
21;2025.06.26 05:15;14.31;4.62;4.25;717;0.0;0
22;2025.06.26 05:30;14;4.31;3.88;717;0.0;0
23;2025.06.26 05:45;13.75;4;3.62;716;0.0;0
24;2025.06.26 06:00;13.5;3.69;3.25;716;0.0;0
25;2025.06.26 06:15;13.25;3.25;2.69;715;0.0;0
26;2025.06.26 06:30;13;2.88;2.38;714;0.0;0
27;2025.06.26 06:45;12.75;2.62;2.12;714;0.0;0
28;2025.06.26 07:00;12.56;2.25;1.69;713;0.0;0
29;2025.06.26 07:15;12.38;2.12;1.69;713;0.0;0
30;2025.06.26 07:30;12.12;1.88;1.44;713;0.0;0
31;2025.06.26 07:45;11.94;1.75;1.19;712;0.0;0
32;2025.06.26 08:00;11.75;1.62;1.19;712;0.0;0
33;2025.06.26 08:15;11.5;1.5;1;712;0.0;0
34;2025.06.26 08:30;11.38;1.25;0.81;712;0.0;0
35;2025.06.26 08:45;11.12;1;0.56;711;0.0;0
36;2025.06.26 09:00;11;0.88;0.38;711;0.0;0
37;2025.06.26 09:15;10.81;0.88;0.5;711;0.0;0
38;2025.06.26 09:30;10.62;0.62;0.12;711;0.0;0
39;2025.06.26 09:45;10.5;0.38;-0.12;710;0.0;0
40;2025.06.26 10:00;10.38;0.31;-0.06;710;0.0;0
41;2025.06.26 10:15;10.19;0.12;-0.38;710;0.0;0
42;2025.06.26 10:30;10;-0.12;-0.75;709;0.0;0
43;2025.06.26 10:45;9.88;-0.19;-0.69;709;0.0;0
44;2025.06.26 11:00;9.75;-0.12;-0.5;709;0.0;0
45;2025.06.26 11:15;9.62;-0.25;-0.69;709;0.0;0
46;2025.06.26 11:30;9.5;-0.38;-0.75;709;0.0;0
47;2025.06.26 11:45;9.38;-0.12;-0.38;709;0.0;0
48;2025.06.26 12:00;9.25;0.12;-0.06;710;0.0;0
49;2025.06.26 12:15;9.12;0.19;-0.12;710;0.0;0
50;2025.06.26 12:30;9;0.5;0.25;711;0.0;0
51;2025.06.26 12:45;8.94;0.75;0.5;712;0.0;0
52;2025.06.26 13:00;8.94;1.19;0.88;713;0.0;0
53;2025.06.26 13:15;8.88;1.62;1.38;714;0.0;0
54;2025.06.26 13:30;8.88;2.31;2.38;716;0.0;0
55;2025.06.26 13:45;8.88;10.06;13.19;733;0.0;0
