index number;data and time;time zone;T1;T2;T3;soil moisture count;shake;errFlag
0;2025.06.24 00:00;20.25;20.12;21.38;430;0.0;0
1;2025.06.24 00:15;20.38;20.25;21.31;436;0.0;0
2;2025.06.24 00:30;20.5;20.44;21.25;440;0.0;0
3;2025.06.24 00:45;20.5;20.56;21.12;443;0.0;0
4;2025.06.24 01:00;20.56;20.62;21.12;443;0.0;0
5;2025.06.24 01:15;20.56;20.62;21;443;0.0;0
6;2025.06.24 01:30;20.62;20.62;21;443;0.0;0
7;2025.06.24 01:45;20.56;20.62;20.94;443;0.0;0
8;2025.06.24 02:00;20.5;20.62;20.75;443;0.0;0
9;2025.06.24 02:15;20.5;20.56;20.5;443;0.0;0
10;2025.06.24 02:30;20.38;20.5;20.25;442;0.0;0
11;2025.06.24 02:45;20.25;20.38;20.06;442;0.0;0
12;2025.06.24 03:00;20.12;20.25;19.88;441;0.0;0
13;2025.06.24 03:15;20;20.12;19.62;435;0.0;0
14;2025.06.24 03:30;19.88;20;19.38;434;0.0;0
15;2025.06.24 03:45;19.62;19.75;19.12;433;0.0;0
16;2025.06.24 04:00;19.38;19.56;18.88;432;0.0;0
17;2025.06.24 04:15;19.25;19.38;18.62;431;0.0;0
18;2025.06.24 04:30;19;19.19;18.44;430;0.0;0
19;2025.06.24 04:45;18.88;19;18.19;429;0.0;0
20;2025.06.24 05:00;18.62;18.75;18;428;0.0;0
21;2025.06.24 05:15;18.5;18.62;17.75;428;0.0;0
22;2025.06.24 05:30;18.25;18.38;17.5;427;0.0;0
23;2025.06.24 05:45;18.12;18.19;17.25;426;0.0;0
24;2025.06.24 06:00;17.88;18;17;425;0.0;0
25;2025.06.24 06:15;17.69;17.75;16.75;424;0.0;0
26;2025.06.24 06:30;17.5;17.5;16.44;423;0.0;0
27;2025.06.24 06:45;17.25;17.31;16.19;422;0.0;0
28;2025.06.24 07:00;17.06;17.12;15.94;421;0.0;0
29;2025.06.24 07:15;16.88;16.88;15.69;419;0.0;0
30;2025.06.24 07:30;16.62;16.62;15.5;418;0.0;0
31;2025.06.24 07:45;16.38;16.38;15.19;417;0.0;0
32;2025.06.24 08:00;16.19;16.25;15;416;0.0;0
33;2025.06.24 08:15;16;16;14.75;415;0.0;0
34;2025.06.24 08:30;15.75;15.75;14.5;414;0.0;0
35;2025.06.24 08:45;15.5;15.5;14.25;413;0.0;0
36;2025.06.24 09:00;15.25;15.25;14;412;0.0;0
37;2025.06.24 09:15;15;15.06;13.75;411;0.0;0
38;2025.06.24 09:30;14.81;14.81;13.5;410;0.0;0
39;2025.06.24 09:45;14.56;14.62;13.25;409;0.0;0
40;2025.06.24 10:00;14.38;14.38;13;408;0.0;0
41;2025.06.24 10:15;14.12;14.12;12.75;406;0.0;0
42;2025.06.24 10:30;13.88;13.88;12.5;405;0.0;0
43;2025.06.24 10:45;13.62;13.62;12.25;404;0.0;0
44;2025.06.24 11:00;13.38;13.38;12;403;0.0;0
45;2025.06.24 11:15;13.12;13.12;11.75;402;0.0;0
46;2025.06.24 11:30;12.88;12.88;11.5;401;0.0;0
47;2025.06.24 11:45;12.69;12.69;11.31;400;0.0;0
48;2025.06.24 12:00;12.44;12.44;11.06;399;0.0;0
49;2025.06.24 12:15;12.19;12.25;10.88;398;0.0;0
50;2025.06.24 12:30;11.94;11.94;10.5;396;0.0;0
51;2025.06.24 12:45;11.62;11.69;10;395;0.0;0
52;2025.06.24 13:00;11.38;11.38;9.62;394;0.0;0
53;2025.06.24 13:15;11;11.12;9.31;392;0.0;0
54;2025.06.24 13:30;10.75;10.75;9.06;391;0.0;0
55;2025.06.24 13:45;10.5;10.5;9;390;0.0;0
56;2025.06.24 14:00;10.31;10.25;9;389;0.0;0
57;2025.06.24 14:15;10.12;10.12;9.12;388;0.0;0
58;2025.06.24 14:30;9.62;10;9.75;362;0.0;0
59;2025.06.24 14:45;9.5;9.75;9.88;361;0.0;0
60;2025.06.24 15:00;10.38;10.12;10.06;364;0.0;0
61;2025.06.24 15:15;10.38;10.25;10.19;365;0.0;0
62;2025.06.24 15:30;11.88;10.94;11.62;369;0.0;0
63;2025.06.24 15:45;12.75;11.88;13;366;0.0;0
64;2025.06.24 16:00;13.38;12.56;13.88;368;0.0;0
65;2025.06.24 16:15;16.12;14.75;16.75;382;0.0;0
66;2025.06.24 16:30;20.12;17.44;20.62;398;0.0;0
67;2025.06.24 16:45;15.5;18.38;16.25;690;0.0;0
68;2025.06.24 17:00;15.5;20.25;17.38;696;0.0;0
69;2025.06.24 17:15;15.88;22.5;19.75;706;0.0;0
70;2025.06.24 17:30;16.06;21.06;18.88;703;0.0;0
71;2025.06.24 17:45;16.12;21.62;19.94;704;0.0;0
72;2025.06.24 18:00;16.5;24;20.5;714;0.0;0
73;2025.06.24 18:15;16.88;22.56;19.12;712;0.0;0
74;2025.06.24 18:30;17.19;23;20.38;715;0.0;0
75;2025.06.24 18:45;17.5;24.12;22.31;719;0.0;0
76;2025.06.24 19:00;17.56;22;20.19;713;0.0;0
77;2025.06.24 19:15;17.5;21.06;18.88;710;0.0;0
78;2025.06.24 19:30;17.38;19;17;704;0.0;0
79;2025.06.24 19:45;17.25;18.94;17.88;704;0.0;0
80;2025.06.24 20:00;17.38;21.19;19.25;712;0.0;0
81;2025.06.24 20:15;17.44;21.19;19.25;712;0.0;0
82;2025.06.24 20:30;17.5;20.75;19.38;711;0.0;0
83;2025.06.24 20:45;17.5;20.5;19;710;0.0;0
84;2025.06.24 21:00;17.56;26;25;730;0.0;0
85;2025.06.24 21:15;18.38;32.69;29.62;753;0.0;0
86;2025.06.24 21:30;19.12;31.06;27.75;748;0.0;0
87;2025.06.24 21:45;19.62;28.94;25.56;741;0.0;0
88;2025.06.24 22:00;19.62;23.88;21.19;725;0.0;0
89;2025.06.24 22:15;19.38;21.62;19.88;720;0.0;0
90;2025.06.24 22:30;19.62;29.25;26.5;744;0.0;0
91;2025.06.24 22:45;20;27.31;22.88;738;0.0;0
92;2025.06.24 23:00;20.25;25.88;21.12;734;0.0;0
93;2025.06.24 23:15;20.25;23.25;19;727;0.0;0
94;2025.06.24 23:30;20.12;19.62;17;715;0.0;0
95;2025.06.24 23:45;19.75;20.56;18.75;717;0.0;0
96;2025.06.25 00:00;19.5;18.94;17.12;711;0.0;0
97;2025.06.25 00:15;19.38;23;20.94;724;0.0;0
98;2025.06.25 00:30;19.5;24.88;22.81;729;0.0;0
99;2025.06.25 00:45;19.62;22.12;20.62;720;0.0;0
100;2025.06.25 01:00;19.38;21.62;20.44;718;0.0;0
101;2025.06.25 01:15;19.25;20;18.75;713;0.0;0
102;2025.06.25 01:30;18.94;16.62;15.5;704;0.0;0
103;2025.06.25 01:45;18.62;15.31;14.62;699;0.0;0
104;2025.06.25 02:00;18.25;13.75;13.31;694;0.0;0
105;2025.06.25 02:15;17.88;13.12;13.25;692;0.0;0
106;2025.06.25 02:30;17.62;12.25;12.38;689;0.0;0
107;2025.06.25 02:45;17.25;10.75;10.56;685;0.0;0
108;2025.06.25 03:00;16.94;9.88;9.81;682;0.0;0
109;2025.06.25 03:15;16.62;9.25;9.38;680;0.0;0
110;2025.06.25 03:30;16.31;8.5;8.5;677;0.0;0
111;2025.06.25 03:45;16;7.75;7.56;675;0.0;0
112;2025.06.25 04:00;15.75;7.38;7.25;674;0.0;0
113;2025.06.25 04:15;15.5;7.25;7;673;0.0;0
114;2025.06.25 04:30;15.31;7.12;7;673;0.0;0
115;2025.06.25 04:45;15.12;6.75;6.5;672;0.0;0
116;2025.06.25 05:00;14.94;6.12;5.88;670;0.0;0
117;2025.06.25 05:15;14.75;5.69;5.44;669;0.0;0
118;2025.06.25 05:30;14.5;5.5;5.38;668;0.0;0
119;2025.06.25 05:45;14.38;5.38;5.19;668;0.0;0
120;2025.06.25 06:00;14.12;5.38;5.25;668;0.0;0
121;2025.06.25 06:15;14;5.62;5.5;668;0.0;0
122;2025.06.25 06:30;13.88;5.38;5.19;668;0.0;0
123;2025.06.25 06:45;13.75;5.25;5;667;0.0;0
124;2025.06.25 07:00;13.62;5;4.94;666;0.0;0
125;2025.06.25 07:15;13.5;4.44;4.25;665;0.0;0
126;2025.06.25 07:30;13.31;3.88;3.69;663;0.0;0
127;2025.06.25 07:45;13.12;3.69;3.62;663;0.0;0
128;2025.06.25 08:00;13;3.5;3.5;662;0.0;0
129;2025.06.25 08:15;12.88;3.25;3.19;661;0.0;0
130;2025.06.25 08:30;12.75;3;3;661;0.0;0
131;2025.06.25 08:45;12.56;2.81;2.75;660;0.0;0
132;2025.06.25 09:00;12.38;2.75;2.81;660;0.0;0
133;2025.06.25 09:15;12.25;2.5;2.44;659;0.0;0
134;2025.06.25 09:30;12.12;2.12;1.88;658;0.0;0
135;2025.06.25 09:45;12;2;1.94;658;0.0;0
136;2025.06.25 10:00;11.88;1.88;1.88;657;0.0;0
137;2025.06.25 10:15;11.75;1.62;1.5;657;0.0;0
138;2025.06.25 10:30;11.62;1.5;1.44;656;0.0;0
139;2025.06.25 10:45;11.5;1.38;1.31;656;0.0;0
140;2025.06.25 11:00;11.38;1.12;0.94;655;0.0;0
141;2025.06.25 11:15;11.31;1.19;1.12;655;0.0;0
142;2025.06.25 11:30;11.19;1;0.75;655;0.0;0
143;2025.06.25 11:45;11.12;1.12;0.94;655;0.0;0
144;2025.06.25 12:00;11;1.62;1.5;657;0.0;0
145;2025.06.25 12:15;11;2.06;1.88;658;0.0;0
146;2025.06.25 12:30;10.94;2.88;2.75;660;0.0;0
147;2025.06.25 12:45;11;3.25;3;662;0.0;0
148;2025.06.25 13:00;11;3.38;3;662;0.0;0
149;2025.06.25 13:15;11;4.19;3.94;665;0.0;0
150;2025.06.25 13:30;11.06;5;4.88;667;0.0;0
151;2025.06.25 13:45;11.12;5.12;4.75;668;0.0;0
152;2025.06.25 14:00;11.12;5.25;5;668;0.0;0
153;2025.06.25 14:15;11.19;5.5;5.38;669;0.0;0
154;2025.06.25 14:30;11.25;6.75;7.06;673;0.0;0
155;2025.06.25 14:45;11.38;9;9.38;679;0.0;0
156;2025.06.25 15:00;11.62;12.56;12.25;691;0.0;0
157;2025.06.25 15:15;12;13.88;13.38;694;0.0;0
158;2025.06.25 15:30;12.31;17;15.62;705;0.0;0
159;2025.06.25 15:45;12.88;19.88;18.62;712;0.0;0
160;2025.06.25 16:00;13.38;20.62;18.38;714;0.0;0
161;2025.06.25 16:15;13.88;21.38;20.38;717;0.0;0
162;2025.06.25 16:30;14.25;21.5;21.06;721;0.0;0
163;2025.06.25 16:45;14.56;21.62;21.06;719;0.0;0
164;2025.06.25 17:00;15;26.62;24.88;738;0.0;0
165;2025.06.25 17:15;15.62;23.81;20.75;729;0.0;0
166;2025.06.25 17:30;15.62;20.25;19.12;718;0.0;0
167;2025.06.25 17:45;15.75;22.5;22.12;723;0.0;0
168;2025.06.25 18:00;16.19;25.62;24.12;734;0.0;0
169;2025.06.25 18:15;16.62;24.88;24;735;0.0;0
170;2025.06.25 18:30;17.12;24.38;22.75;732;0.0;0
171;2025.06.25 18:45;17.25;26.88;25.12;742;0.0;0
172;2025.06.25 19:00;17.88;27.88;23.81;746;0.0;0
173;2025.06.25 19:15;18.5;32.38;28.38;763;0.0;0
174;2025.06.25 19:30;19.56;34.38;29.5;769;0.0;0
175;2025.06.25 19:45;20.12;33;28.12;766;0.0;0
176;2025.06.25 20:00;20.38;31.5;26.5;763;0.0;0
177;2025.06.25 20:15;21;33.44;28.5;768;0.0;0
